Site;Night_Date;Id;Positive_min;Validation;Nb_contacts;X;Y;Habitat1;Habitat2;Machine;Opérateur;Projet;start;end;diff
Bois chêne Bellefontaine;27/06/2016;ChiroSp;139;A. Flipo - Smits Q.;295;230225;40368;;;SM2-2;P. Verte;Barbalux;22:01;02:23;4,36666666666667
Bois chêne Bellefontaine;27/06/2016;Myosp;9;Smits Q.;11;230225;40368;;;SM2-2;P. Verte;Barbalux;22:01;02:23;4,36666666666667
Bois chêne Bellefontaine;27/06/2016;parasi;2;Smits Q.;2;230225;40368;;;SM2-2;P. Verte;Barbalux;22:01;02:23;4,36666666666667
Bois chêne Bellefontaine;27/06/2016;Pip50;28;;40;230225;40368;;;SM2-2;P. Verte;Barbalux;22:01;02:23;4,36666666666667
Bois chêne Bellefontaine;27/06/2016;PippiT;146;Smits Q.;490;230225;40368;;;SM2-2;P. Verte;Barbalux;22:01;02:23;4,36666666666667
Bois d'Arrentement;27/07/2016;ChiroSp;87;A. Flipo - Smits Q.;172;228928;28803;;;SM2-2;P. Verte;Barbalux;21:41;04:46;7,08333333333333
Bois d'Arrentement;27/07/2016;ENVsp;11;A. Flipo;11;228928;28803;;;SM2-2;P. Verte;Barbalux;21:41;04:46;7,08333333333333
Bois d'Arrentement;27/07/2016;Eptser;2;A. Flipo - Smits Q.;2;228928;28803;;;SM2-2;P. Verte;Barbalux;21:41;04:46;7,08333333333333
Bois d'Arrentement;27/07/2016;Myosp;3;;3;228928;28803;;;SM2-2;P. Verte;Barbalux;21:41;04:46;7,08333333333333
Bois d'Arrentement;27/07/2016;parasi;7;;7;228928;28803;;;SM2-2;P. Verte;Barbalux;21:41;04:46;7,08333333333333
Bois d'Arrentement;27/07/2016;Pip50;6;;6;228928;28803;;;SM2-2;P. Verte;Barbalux;21:41;04:46;7,08333333333333
Bois d'Arrentement;27/07/2016;PippiT;171;;437;228928;28803;;;SM2-2;P. Verte;Barbalux;21:41;04:46;7,08333333333333
Bois d'Arrentement;27/07/2016;Rhifer;3;A. Flipo - Smits Q.;5;228928;28803;;;SM2-2;P. Verte;Barbalux;21:41;04:46;7,08333333333333
Bois d'Arrentement;28/07/2016;ChiroSp;159;A. Flipo;226;228928;28803;;;SM2-2;P. Verte;Barbalux;21:45;05:29;7,73333333333333
Bois d'Arrentement;28/07/2016;ENVsp;7;A. Flipo;12;228928;28803;;;SM2-2;P. Verte;Barbalux;21:45;05:29;7,73333333333333
Bois d'Arrentement;28/07/2016;Eptser;1;A. Flipo;1;228928;28803;;;SM2-2;P. Verte;Barbalux;21:45;05:29;7,73333333333333
Bois d'Arrentement;28/07/2016;Myosp;6;;7;228928;28803;;;SM2-2;P. Verte;Barbalux;21:45;05:29;7,73333333333333
Bois d'Arrentement;28/07/2016;Nyclei;1;A. Flipo;1;228928;28803;;;SM2-2;P. Verte;Barbalux;21:45;05:29;7,73333333333333
Bois d'Arrentement;28/07/2016;parasi;71;A. Flipo;79;228928;28803;;;SM2-2;P. Verte;Barbalux;21:45;05:29;7,73333333333333
Bois d'Arrentement;28/07/2016;Pip35;1;;1;228928;28803;;;SM2-2;P. Verte;Barbalux;21:45;05:29;7,73333333333333
Bois d'Arrentement;28/07/2016;Pip50;4;;4;228928;28803;;;SM2-2;P. Verte;Barbalux;21:45;05:29;7,73333333333333
Bois d'Arrentement;28/07/2016;PippiT;116;A. Flipo;302;228928;28803;;;SM2-2;P. Verte;Barbalux;21:45;05:29;7,73333333333333
Bois d'Arrentement;28/07/2016;Rhifer;1;A. Flipo;1;228928;28803;;;SM2-2;P. Verte;Barbalux;21:45;05:29;7,73333333333333
Bois d'Etalle;18/08/2016;ChiroSp;57;A. Flipo;97;240781;35927;Forêt feuillue;;SM2-B;François F.;Barbalux;21:02;02:03;5,01666666666667
Bois d'Etalle;18/08/2016;parasi;15;;17;240781;35927;Forêt feuillue;;SM2-B;François F.;Barbalux;21:02;02:03;5,01666666666667
Bois d'Etalle;18/08/2016;Pip50;3;;3;240781;35927;Forêt feuillue;;SM2-B;François F.;Barbalux;21:02;02:03;5,01666666666667
Bois d'Etalle;18/08/2016;PippiT;67;;118;240781;35927;Forêt feuillue;;SM2-B;François F.;Barbalux;21:02;02:03;5,01666666666667
Bois d'Etalle;19/08/2016;ChiroSp;39;A. Flipo;49;240281;38100;Forêt feuillue;;SM2-B;François F.;Barbalux;20:54;06:30;9,6
Bois d'Etalle;19/08/2016;Myosp;41;;52;240281;38100;Forêt feuillue;;SM2-B;François F.;Barbalux;20:54;06:30;9,6
Bois d'Etalle;19/08/2016;parasi;4;;4;240281;38100;Forêt feuillue;;SM2-B;François F.;Barbalux;20:54;06:30;9,6
Bois d'Etalle;19/08/2016;Pip50;1;;1;240281;38100;Forêt feuillue;;SM2-B;François F.;Barbalux;20:54;06:30;9,6
Bois d'Etalle;19/08/2016;PippiT;13;;15;240281;38100;Forêt feuillue;;SM2-B;François F.;Barbalux;20:54;06:30;9,6
Bois d'Etalle;20/08/2016;ChiroSp;47;A. Flipo;74;241871;37004;Forêt feuillue;;SM2-A;François F.;Barbalux;21:08;04:13;7,08333333333333
Bois d'Etalle;20/08/2016;ENVsp;3;;3;241871;37004;Forêt feuillue;;SM2-A;François F.;Barbalux;21:08;04:13;7,08333333333333
Bois d'Etalle;20/08/2016;Eptser;1;Smits Q.;1;241871;37004;Forêt feuillue;;SM2-A;François F.;Barbalux;21:08;04:13;7,08333333333333
Bois d'Etalle;20/08/2016;Myosp;15;Smits Q.;19;241871;37004;Forêt feuillue;;SM2-A;François F.;Barbalux;21:08;04:13;7,08333333333333
Bois d'Etalle;20/08/2016;parasi;7;Smits Q.;7;241871;37004;Forêt feuillue;;SM2-A;François F.;Barbalux;21:08;04:13;7,08333333333333
Bois d'Etalle;20/08/2016;Pip50;3;;4;241871;37004;Forêt feuillue;;SM2-A;François F.;Barbalux;21:08;04:13;7,08333333333333
Bois d'Etalle;20/08/2016;PippiT;30;;69;241871;37004;Forêt feuillue;;SM2-A;François F.;Barbalux;21:08;04:13;7,08333333333333
Bois de Buzenol;18/08/2016;ChiroSp;2;;2;238569;36073;Forêt feuillue;;SM2-A;François F.;Barbalux;20:59;21:46;0,783333333333333
Bois de Buzenol;18/08/2016;Myonat;1;;1;238569;36073;Forêt feuillue;;SM2-A;François F.;Barbalux;20:59;21:46;0,783333333333333
Bois de Buzenol;18/08/2016;Myosp;2;;3;238569;36073;Forêt feuillue;;SM2-A;François F.;Barbalux;20:59;21:46;0,783333333333333
Bois de Buzenol;18/08/2016;Pip50;1;;1;238569;36073;Forêt feuillue;;SM2-A;François F.;Barbalux;20:59;21:46;0,783333333333333
Bois de Buzenol;18/08/2016;PippiT;10;;21;238569;36073;Forêt feuillue;;SM2-A;François F.;Barbalux;20:59;21:46;0,783333333333333
Bois de Grune;03/09/2016;ChiroSp;17;;18;217937;83266;Forêt feuillue;;SM2-B;Rock T. et Dylan;Barbalux;21:17;05:42;8,41666666666667
Bois de Grune;03/09/2016;Myonat;1;Smits Q.;1;217937;83266;Forêt feuillue;;SM2-B;Rock T. et Dylan;Barbalux;21:17;05:42;8,41666666666667
Bois de Grune;03/09/2016;Myosp;1;;1;217937;83266;Forêt feuillue;;SM2-B;Rock T. et Dylan;Barbalux;21:17;05:42;8,41666666666667
Bois de Grune;03/09/2016;parasi;6;;6;217937;83266;Forêt feuillue;;SM2-B;Rock T. et Dylan;Barbalux;21:17;05:42;8,41666666666667
Bois de Grune;03/09/2016;Pip50;12;;12;217937;83266;Forêt feuillue;;SM2-B;Rock T. et Dylan;Barbalux;21:17;05:42;8,41666666666667
Bois de Grune;03/09/2016;PippiT;79;;110;217937;83266;Forêt feuillue;;SM2-B;Rock T. et Dylan;Barbalux;21:17;05:42;8,41666666666667
Bois de Grune;03/09/2016;Plesp;1;;1;217937;83266;Forêt feuillue;;SM2-B;Rock T. et Dylan;Barbalux;21:17;05:42;8,41666666666667
Bois de Grune;03/09/2016;Rhifer;1;Smits Q.;1;217937;83266;Forêt feuillue;;SM2-B;Rock T. et Dylan;Barbalux;21:17;05:42;8,41666666666667
Bois de la Fosse;05/08/2016;ChiroSp;226;A. Flipo;1218;236520;42515;Plan d'eau - mare (< 50m²);;SM2-B;François F.;Barbalux;21:13;05:30;8,28333333333333
Bois de la Fosse;05/08/2016;Myobra;3;;3;236520;42515;Plan d'eau - mare (< 50m²);;SM2-B;François F.;Barbalux;21:13;05:30;8,28333333333333
Bois de la Fosse;05/08/2016;Myosp;76;;105;236520;42515;Plan d'eau - mare (< 50m²);;SM2-B;François F.;Barbalux;21:13;05:30;8,28333333333333
Bois de la Fosse;05/08/2016;parasi;5;;5;236520;42515;Plan d'eau - mare (< 50m²);;SM2-B;François F.;Barbalux;21:13;05:30;8,28333333333333
Bois de la Fosse;05/08/2016;Pip35;1;;1;236520;42515;Plan d'eau - mare (< 50m²);;SM2-B;François F.;Barbalux;21:13;05:30;8,28333333333333
Bois de la Fosse;05/08/2016;Pip50;1;;2;236520;42515;Plan d'eau - mare (< 50m²);;SM2-B;François F.;Barbalux;21:13;05:30;8,28333333333333
Bois de la Fosse;05/08/2016;PippiT;35;;197;236520;42515;Plan d'eau - mare (< 50m²);;SM2-B;François F.;Barbalux;21:13;05:30;8,28333333333333
Bois de la Fosse;05/08/2016;Rhihip;1;A. Flipo;1;236520;42515;Plan d'eau - mare (< 50m²);;SM2-B;François F.;Barbalux;21:13;05:30;8,28333333333333
Bois de la Fosse;06/08/2016;ChiroSp;9;;10;236766;42758;Forêt feuillue;;SM2-B;François F.;Barbalux;21:38;23:57;2,31666666666667
Bois de la Fosse;06/08/2016;Myosp;9;;12;236766;42758;Forêt feuillue;;SM2-B;François F.;Barbalux;21:38;23:57;2,31666666666667
Bois de la Fosse;06/08/2016;PippiT;16;;19;236766;42758;Forêt feuillue;;SM2-B;François F.;Barbalux;21:38;23:57;2,31666666666667
Bois de la Fosse;08/08/2016;ChiroSp;52;A. Flipo;61;236766;42758;Forêt feuillue;;SM2-B;François F.;Barbalux;21:32;05:23;7,85
Bois de la Fosse;08/08/2016;Myosp;54;;75;236766;42758;Forêt feuillue;;SM2-B;François F.;Barbalux;21:32;05:23;7,85
Bois de la Fosse;08/08/2016;parasi;4;;4;236766;42758;Forêt feuillue;;SM2-B;François F.;Barbalux;21:32;05:23;7,85
Bois de la Fosse;08/08/2016;Pip50;2;;2;236766;42758;Forêt feuillue;;SM2-B;François F.;Barbalux;21:32;05:23;7,85
Bois de la Fosse;08/08/2016;PippiT;127;;241;236766;42758;Forêt feuillue;;SM2-B;François F.;Barbalux;21:32;05:23;7,85
Bois de Rastad;08/08/2016;barbar;1;A. Flipo;1;237464;43456;Forêt feuillue;;SM2-A;François F.;Barbalux;21:29;05:19;7,83333333333333
Bois de Rastad;08/08/2016;ChiroSp;75;Smits Q.;98;237464;43456;Forêt feuillue;;SM2-A;François F.;Barbalux;21:29;05:19;7,83333333333333
Bois de Rastad;08/08/2016;ENVsp;2;;2;237464;43456;Forêt feuillue;;SM2-A;François F.;Barbalux;21:29;05:19;7,83333333333333
Bois de Rastad;08/08/2016;Eptser;1;Smits Q.;1;237464;43456;Forêt feuillue;;SM2-A;François F.;Barbalux;21:29;05:19;7,83333333333333
Bois de Rastad;08/08/2016;Myosp;7;;9;237464;43456;Forêt feuillue;;SM2-A;François F.;Barbalux;21:29;05:19;7,83333333333333
Bois de Rastad;08/08/2016;parasi;15;;16;237464;43456;Forêt feuillue;;SM2-A;François F.;Barbalux;21:29;05:19;7,83333333333333
Bois de Rastad;08/08/2016;Pip50;8;;8;237464;43456;Forêt feuillue;;SM2-A;François F.;Barbalux;21:29;05:19;7,83333333333333
Bois de Rastad;08/08/2016;PippiT;123;;274;237464;43456;Forêt feuillue;;SM2-A;François F.;Barbalux;21:29;05:19;7,83333333333333
Bois de Rastad;08/08/2016;Plesp;1;;1;237464;43456;Forêt feuillue;;SM2-A;François F.;Barbalux;21:29;05:19;7,83333333333333
Bois des Bourgeois;16/07/2016;ChiroSp;21;Smits Q.;21;197337;53241;Forêt feuillue;;SM2-B;Demaret J.;Barbalux;22:07;05:47;7,66666666666667
Bois des Bourgeois;16/07/2016;Nycei;1;A. Flipo;1;197337;53241;Forêt feuillue;;SM2-B;Demaret J.;Barbalux;22:07;05:47;7,66666666666667
Bois des Bourgeois;16/07/2016;parasi;2;;2;197337;53241;Forêt feuillue;;SM2-B;Demaret J.;Barbalux;22:07;05:47;7,66666666666667
Bois des Bourgeois;16/07/2016;PippiT;4;;4;197337;53241;Forêt feuillue;;SM2-B;Demaret J.;Barbalux;22:07;05:47;7,66666666666667
Bois Villers la Loue;29/07/2016;ChiroSp;110;;311;230797;28896;;;SM2-2;P. Verte;Barbalux;21:33;00:58;3,41666666666667
Bois Villers la Loue;29/07/2016;ENVsp;3;A. Flipo;3;230797;28896;;;SM2-2;P. Verte;Barbalux;21:33;00:58;3,41666666666667
Bois Villers la Loue;29/07/2016;Eptser;5;A. Flipo - Herry B. & Smits Q. - Smits Q.;5;230797;28896;;;SM2-2;P. Verte;Barbalux;21:33;00:58;3,41666666666667
Bois Villers la Loue;29/07/2016;Myomyo;1;Smits Q.;1;230797;28896;;;SM2-2;P. Verte;Barbalux;21:33;00:58;3,41666666666667
Bois Villers la Loue;29/07/2016;Myosp;9;;11;230797;28896;;;SM2-2;P. Verte;Barbalux;21:33;00:58;3,41666666666667
Bois Villers la Loue;29/07/2016;parasi;12;;13;230797;28896;;;SM2-2;P. Verte;Barbalux;21:33;00:58;3,41666666666667
Bois Villers la Loue;29/07/2016;Pip50;8;A. Flipo;8;230797;28896;;;SM2-2;P. Verte;Barbalux;21:33;00:58;3,41666666666667
Bois Villers la Loue;29/07/2016;PippiT;124;;518;230797;28896;;;SM2-2;P. Verte;Barbalux;21:33;00:58;3,41666666666667
Boulois;14/07/2016;ChiroSp;13;A. Flipo;14;212648;54502;Forêt mixte;;SM2-B;Nicolas J.P.;Barbalux;22:00;01:40;3,66666666666667
Boulois;14/07/2016;Nyclei;1;Smits Q.;1;212648;54502;Forêt mixte;;SM2-B;Nicolas J.P.;Barbalux;22:00;01:40;3,66666666666667
Boulois;14/07/2016;parasi;2;;2;212648;54502;Forêt mixte;;SM2-B;Nicolas J.P.;Barbalux;22:00;01:40;3,66666666666667
Boulois;14/07/2016;Pip50;2;;2;212648;54502;Forêt mixte;;SM2-B;Nicolas J.P.;Barbalux;22:00;01:40;3,66666666666667
Boulois;14/07/2016;PippiT;66;;193;212648;54502;Forêt mixte;;SM2-B;Nicolas J.P.;Barbalux;22:00;01:40;3,66666666666667
Boult (Cul de Chien);10/07/2016;ChiroSp;73;Smits Q.;112;211964;51618;Forêt feuillue;;SM2-B;Nicolas J.P.;Barbalux;22:03;05:20;7,28333333333333
Boult (Cul de Chien);10/07/2016;ENVsp;1;;1;211964;51618;Forêt feuillue;;SM2-B;Nicolas J.P.;Barbalux;22:03;05:20;7,28333333333333
Boult (Cul de Chien);10/07/2016;Myosp;3;Smits Q.;5;211964;51618;Forêt feuillue;;SM2-B;Nicolas J.P.;Barbalux;22:03;05:20;7,28333333333333
Boult (Cul de Chien);10/07/2016;parasi;17;;17;211964;51618;Forêt feuillue;;SM2-B;Nicolas J.P.;Barbalux;22:03;05:20;7,28333333333333
Boult (Cul de Chien);10/07/2016;Pip50;23;A. Flipo;26;211964;51618;Forêt feuillue;;SM2-B;Nicolas J.P.;Barbalux;22:03;05:20;7,28333333333333
Boult (Cul de Chien);10/07/2016;PippiT;166;;328;211964;51618;Forêt feuillue;;SM2-B;Nicolas J.P.;Barbalux;22:03;05:20;7,28333333333333
Boult (Manhelles);11/07/2016;ChiroSp;30;Smits Q.;50;211512;51565;Forêt feuillue;;SM2-B;Nicolas J.P.;Barbalux;21:58;05:02;7,06666666666667
Boult (Manhelles);11/07/2016;Myosp;16;;24;211512;51565;Forêt feuillue;;SM2-B;Nicolas J.P.;Barbalux;21:58;05:02;7,06666666666667
Boult (Manhelles);11/07/2016;PippiT;19;;25;211512;51565;Forêt feuillue;;SM2-B;Nicolas J.P.;Barbalux;21:58;05:02;7,06666666666667
Boult (Manhelles);11/07/2016;Plesp;1;;1;211512;51565;Forêt feuillue;;SM2-B;Nicolas J.P.;Barbalux;21:58;05:02;7,06666666666667
Boult (Plat de Boult);11/07/2016;ChiroSp;25;;33;211789;50576;Forêt feuillue;;SM2-A;Nicolas J.P.;Barbalux;22:09;04:56;6,78333333333333
Boult (Plat de Boult);11/07/2016;ENVsp;2;;3;211789;50576;Forêt feuillue;;SM2-A;Nicolas J.P.;Barbalux;22:09;04:56;6,78333333333333
Boult (Plat de Boult);11/07/2016;Myomyo;2;Smits Q.;2;211789;50576;Forêt feuillue;;SM2-A;Nicolas J.P.;Barbalux;22:09;04:56;6,78333333333333
Boult (Plat de Boult);11/07/2016;Myosp;7;Smits Q.;7;211789;50576;Forêt feuillue;;SM2-A;Nicolas J.P.;Barbalux;22:09;04:56;6,78333333333333
Boult (Plat de Boult);11/07/2016;Nyclei;2;Smits Q.;3;211789;50576;Forêt feuillue;;SM2-A;Nicolas J.P.;Barbalux;22:09;04:56;6,78333333333333
Boult (Plat de Boult);11/07/2016;parasi;1;;1;211789;50576;Forêt feuillue;;SM2-A;Nicolas J.P.;Barbalux;22:09;04:56;6,78333333333333
Boult (Plat de Boult);11/07/2016;Pippit;1;A. Flipo;1;211789;50576;Forêt feuillue;;SM2-A;Nicolas J.P.;Barbalux;22:09;04:56;6,78333333333333
Boult (Rez de Boult);10/07/2016;ChiroSp;187;A. Flipo;737;211965;50511;Forêt feuillue;;SM2-A;Nicolas J.P.;Barbalux;22:11;01:28;3,28333333333333
Boult (Rez de Boult);10/07/2016;Myobra;1;;1;211965;50511;Forêt feuillue;;SM2-A;Nicolas J.P.;Barbalux;22:11;01:28;3,28333333333333
Boult (Rez de Boult);10/07/2016;Myomyo;1;Smits Q.;1;211965;50511;Forêt feuillue;;SM2-A;Nicolas J.P.;Barbalux;22:11;01:28;3,28333333333333
Boult (Rez de Boult);10/07/2016;Myosp;13;;13;211965;50511;Forêt feuillue;;SM2-A;Nicolas J.P.;Barbalux;22:11;01:28;3,28333333333333
Boult (Rez de Boult);10/07/2016;parasi;76;;95;211965;50511;Forêt feuillue;;SM2-A;Nicolas J.P.;Barbalux;22:11;01:28;3,28333333333333
Boult (Rez de Boult);10/07/2016;Pip35;2;;3;211965;50511;Forêt feuillue;;SM2-A;Nicolas J.P.;Barbalux;22:11;01:28;3,28333333333333
Boult (Rez de Boult);10/07/2016;Pip50;4;;4;211965;50511;Forêt feuillue;;SM2-A;Nicolas J.P.;Barbalux;22:11;01:28;3,28333333333333
Boult (Rez de Boult);10/07/2016;Pipnat;1;A. Flipo;2;211965;50511;Forêt feuillue;;SM2-A;Nicolas J.P.;Barbalux;22:11;01:28;3,28333333333333
Boult (Rez de Boult);10/07/2016;PippiT;132;;427;211965;50511;Forêt feuillue;;SM2-A;Nicolas J.P.;Barbalux;22:11;01:28;3,28333333333333
Bras – Vallée des Anomalies;08/06/2016;ChiroSp;114;A. Flipo - Smits Q.;161;221505;71787;Forêt feuillue;;SM2-B;;Barbalux;21:43;03:47;6,06666666666667
Bras – Vallée des Anomalies;08/06/2016;ENVsp;1;A. Flipo;2;221505;71787;Forêt feuillue;;SM2-B;;Barbalux;21:43;03:47;6,06666666666667
Bras – Vallée des Anomalies;08/06/2016;Eptser;1;Smits Q.;1;221505;71787;Forêt feuillue;;SM2-B;;Barbalux;21:43;03:47;6,06666666666667
Bras – Vallée des Anomalies;08/06/2016;Myosp;1;;1;221505;71787;Forêt feuillue;;SM2-B;;Barbalux;21:43;03:47;6,06666666666667
Bras – Vallée des Anomalies;08/06/2016;parasi;5;;6;221505;71787;Forêt feuillue;;SM2-B;;Barbalux;21:43;03:47;6,06666666666667
Bras – Vallée des Anomalies;08/06/2016;Pip50;13;;13;221505;71787;Forêt feuillue;;SM2-B;;Barbalux;21:43;03:47;6,06666666666667
Bras – Vallée des Anomalies;08/06/2016;Pipnat;1;A. Flipo;1;221505;71787;Forêt feuillue;;SM2-B;;Barbalux;21:43;03:47;6,06666666666667
Bras – Vallée des Anomalies;08/06/2016;PippiT;254;;1625;221505;71787;Forêt feuillue;;SM2-B;;Barbalux;21:43;03:47;6,06666666666667
Bras – Vallée des Anomalies;09/06/2016;ChiroSp;58;Smits Q.;102;221505;71787;Forêt feuillue;;SM2-B;;Barbalux;22:17;23:57;1,66666666666667
Bras – Vallée des Anomalies;09/06/2016;ENVsp;53;A. Flipo;196;221505;71787;Forêt feuillue;;SM2-B;;Barbalux;22:17;23:57;1,66666666666667
Bras – Vallée des Anomalies;09/06/2016;Eptser;3;Smits Q.;3;221505;71787;Forêt feuillue;;SM2-B;;Barbalux;22:17;23:57;1,66666666666667
Bras – Vallée des Anomalies;09/06/2016;Myosp;2;;3;221505;71787;Forêt feuillue;;SM2-B;;Barbalux;22:17;23:57;1,66666666666667
Bras – Vallée des Anomalies;09/06/2016;Nyclei;1;A. Flipo;1;221505;71787;Forêt feuillue;;SM2-B;;Barbalux;22:17;23:57;1,66666666666667
Bras – Vallée des Anomalies;09/06/2016;Pip50;1;;1;221505;71787;Forêt feuillue;;SM2-B;;Barbalux;22:17;23:57;1,66666666666667
Bras – Vallée des Anomalies;09/06/2016;Pipnat;1;Smits Q.;2;221505;71787;Forêt feuillue;;SM2-B;;Barbalux;22:17;23:57;1,66666666666667
Bras – Vallée des Anomalies;09/06/2016;PippiT;62;;380;221505;71787;Forêt feuillue;;SM2-B;;Barbalux;22:17;23:57;1,66666666666667
Buzenol;12/08/2016;ChiroSp;44;A. Flipo;53;239053;37253;Forêt feuillue;;SM2-B;François F.;Barbalux;21:08;05:48;8,66666666666667
Buzenol;12/08/2016;ENVsp;1;A. Flipo;1;239053;37253;Forêt feuillue;;SM2-B;François F.;Barbalux;21:08;05:48;8,66666666666667
Buzenol;12/08/2016;Myosp;4;;5;239053;37253;Forêt feuillue;;SM2-B;François F.;Barbalux;21:08;05:48;8,66666666666667
Buzenol;12/08/2016;parasi;19;;20;239053;37253;Forêt feuillue;;SM2-B;François F.;Barbalux;21:08;05:48;8,66666666666667
Buzenol;12/08/2016;Pip50;4;;4;239053;37253;Forêt feuillue;;SM2-B;François F.;Barbalux;21:08;05:48;8,66666666666667
Buzenol;12/08/2016;PippiT;81;;151;239053;37253;Forêt feuillue;;SM2-B;François F.;Barbalux;21:08;05:48;8,66666666666667
Canton de Virton - Bois de dampicourt;30/06/2016;ChiroSp;114;Smits Q.;178;230058;28496;Forêt résineuse;;SM2-A;Declaye A.;Barbalux;22:12;05:25;7,21666666666667
Canton de Virton - Bois de dampicourt;30/06/2016;ENVsp;1;A. Flipo;1;230058;28496;Forêt résineuse;;SM2-A;Declaye A.;Barbalux;22:12;05:25;7,21666666666667
Canton de Virton - Bois de dampicourt;30/06/2016;Myosp;71;Smits Q.;122;230058;28496;Forêt résineuse;;SM2-A;Declaye A.;Barbalux;22:12;05:25;7,21666666666667
Canton de Virton - Bois de dampicourt;30/06/2016;parasi;1;Smits Q.;2;230058;28496;Forêt résineuse;;SM2-A;Declaye A.;Barbalux;22:12;05:25;7,21666666666667
Canton de Virton - Bois de dampicourt;30/06/2016;Pip35;4;;4;230058;28496;Forêt résineuse;;SM2-A;Declaye A.;Barbalux;22:12;05:25;7,21666666666667
Canton de Virton - Bois de dampicourt;30/06/2016;Pip50;3;;3;230058;28496;Forêt résineuse;;SM2-A;Declaye A.;Barbalux;22:12;05:25;7,21666666666667
Canton de Virton - Bois de dampicourt;30/06/2016;Pipnat;6;A. Flipo;6;230058;28496;Forêt résineuse;;SM2-A;Declaye A.;Barbalux;22:12;05:25;7,21666666666667
Canton de Virton - Bois de dampicourt;30/06/2016;PippiT;267;;1472;230058;28496;Forêt résineuse;;SM2-A;Declaye A.;Barbalux;22:12;05:25;7,21666666666667
Canton de Virton - Bois de dampicourt;30/06/2016;Pleaus;1;Smits Q.;1;230058;28496;Forêt résineuse;;SM2-A;Declaye A.;Barbalux;22:12;05:25;7,21666666666667
Canton de Virton - Château de Montquintin;30/06/2016;ChiroSp;139;A. Flipo;391;229929;26589;Bâtiments;;SM2-B;Declaye A.;Barbalux;22:06;05:32;7,43333333333333
Canton de Virton - Château de Montquintin;30/06/2016;ENVsp;13;A. Flipo;19;229929;26589;Bâtiments;;SM2-B;Declaye A.;Barbalux;22:06;05:32;7,43333333333333
Canton de Virton - Château de Montquintin;30/06/2016;Eptser;1;A. Flipo;1;229929;26589;Bâtiments;;SM2-B;Declaye A.;Barbalux;22:06;05:32;7,43333333333333
Canton de Virton - Château de Montquintin;30/06/2016;Myoema;2;Smits Q.;2;229929;26589;Bâtiments;;SM2-B;Declaye A.;Barbalux;22:06;05:32;7,43333333333333
Canton de Virton - Château de Montquintin;30/06/2016;Myosp;18;Smits Q.;30;229929;26589;Bâtiments;;SM2-B;Declaye A.;Barbalux;22:06;05:32;7,43333333333333
Canton de Virton - Château de Montquintin;30/06/2016;Nyclei;2;A. Flipo - Smits Q.;2;229929;26589;Bâtiments;;SM2-B;Declaye A.;Barbalux;22:06;05:32;7,43333333333333
Canton de Virton - Château de Montquintin;30/06/2016;parasi;18;;27;229929;26589;Bâtiments;;SM2-B;Declaye A.;Barbalux;22:06;05:32;7,43333333333333
Canton de Virton - Château de Montquintin;30/06/2016;Pip35;12;;17;229929;26589;Bâtiments;;SM2-B;Declaye A.;Barbalux;22:06;05:32;7,43333333333333
Canton de Virton - Château de Montquintin;30/06/2016;Pip50;19;;19;229929;26589;Bâtiments;;SM2-B;Declaye A.;Barbalux;22:06;05:32;7,43333333333333
Canton de Virton - Château de Montquintin;30/06/2016;Pipnat;5;Smits Q.;6;229929;26589;Bâtiments;;SM2-B;Declaye A.;Barbalux;22:06;05:32;7,43333333333333
Canton de Virton - Château de Montquintin;30/06/2016;PippiT;353;;2969;229929;26589;Bâtiments;;SM2-B;Declaye A.;Barbalux;22:06;05:32;7,43333333333333
Canton de Virton - Château de Montquintin;30/06/2016;Rhifer;1;Smits Q.;1;229929;26589;Bâtiments;;SM2-B;Declaye A.;Barbalux;22:06;05:32;7,43333333333333
Canton de Virton - Torgny;29/06/2016;ChiroSp;29;Smits Q.;44;229630;23623;Forêt feuillue;;SM2-B;Declaye A.;Barbalux;22:17;05:32;7,25
Canton de Virton - Torgny;29/06/2016;Myomyo;4;Smits Q.;5;229630;23623;Forêt feuillue;;SM2-B;Declaye A.;Barbalux;22:17;05:32;7,25
Canton de Virton - Torgny;29/06/2016;Myosp;9;;9;229630;23623;Forêt feuillue;;SM2-B;Declaye A.;Barbalux;22:17;05:32;7,25
Canton de Virton - Torgny;29/06/2016;Pip50;2;A. Flipo;2;229630;23623;Forêt feuillue;;SM2-B;Declaye A.;Barbalux;22:17;05:32;7,25
Canton de Virton - Torgny;29/06/2016;PippiT;84;;265;229630;23623;Forêt feuillue;;SM2-B;Declaye A.;Barbalux;22:17;05:32;7,25
Canton de Virton - Vallée du RAU;29/06/2016;ChiroSp;60;A. Flipo;79;231769;23223;Forêt feuillue;;SM2-A;Declaye A.;Barbalux;21:49;05:07;7,3
Canton de Virton - Vallée du RAU;29/06/2016;Myomys;1;Smits Q.;1;231769;23223;Forêt feuillue;;SM2-A;Declaye A.;Barbalux;21:49;05:07;7,3
Canton de Virton - Vallée du RAU;29/06/2016;Myosp;47;Smits Q.;58;231769;23223;Forêt feuillue;;SM2-A;Declaye A.;Barbalux;21:49;05:07;7,3
